transaction_line_item_id,order_transaction_id,product_id,full_price_retail,discounts,revenue,quantity,return_reason,currency
R12797869883470,RET#3308198,31872561250382,-79,-15.8,-62.87,-1,ordered incorrectly or too many,GBP
S12797869850702,#3308198,28538965327950,84,16.8,67.2,1,,GBP
S12797869916238,#3308198,39827785941070,278,103.4,174.6,2,,GBP
S12797869883470,#3308198,31872561250382,79,15.8,63.2,1,,GBP
R12797886070862,RET#3308217,39399871447118,-69,0,0,-1,size or fit,GBP
S12797898555470,#3308241,40230420906062,69,13.8,55.2,1,,GBP
S12797898588238,#3308241,40287343640654,89,0,89,1,,GBP
S12797903470670,#3308248,39399871676494,69,0,69,1,,GBP
S12797908648014,#3308256,28587503583310,89,13,76,1,,GBP
S12797908680782,#3308256,39399871676494,69,10,59,1,,GBP
S12797928013902,#3308283,40106359029838,69,0,69,1,,GBP
S12797928079438,#3308284,40230420906062,69,0,69,1,,GBP
S12797932339278,#3308293,39509196046414,64,0,64,1,,GBP
S12797932306510,#3308293,40070730514510,64,12.8,51.2,1,,GBP
S12797941055566,#3308306,39399871971406,69,10,59,1,,GBP
S12797941088334,#3308306,39399872233550,69,10,59,1,,GBP
S12797948592206,#3308320,40264616443982,129,0,129,1,,GBP
S12797949280334,#3308322,28587503616078,89,0,89,1,,GBP
S12797956063310,#3308327,39399871676494,69,0,69,1,,GBP
S12797956030542,#3308327,39399871414350,69,13.8,55.2,1,,GBP
S12798016028750,#3308424,40245471445070,69,0,69,1,,GBP
S12798023237710,#3308435,40108652068942,89,0,89,1,,GBP
S12798030250062,#3308445,40154584449102,89,0,89,1,,GBP
S12798030315598,#3308445,39926153085006,69,13.8,55.2,1,,GBP
S12798030348366,#3308445,40106359128142,69,13.8,55.2,1,,GBP
S12798030282830,#3308445,39399872004174,69,13.8,55.2,1,,GBP
S12798037524558,#3308460,40290377662542,89,18,71,1,,GBP
S12798037557326,#3308460,32841374957646,64,13,51,1,,GBP
S12798041194574,#3308463,32841374990414,64,17.92,46.08,1,,GBP
S12798041227342,#3308463,39399871774798,69,6.89,62.11,1,,GBP
S12798041161806,#3308463,32576267354190,64,17.92,46.08,1,,GBP
S12798045847630,#3308469,40230420873294,69,0,69,1,,GBP
R12798062526542,RET#3308502,39399871709262,-69,-24.84,0,-1,size or fit,GBP
S12798062559310,#3308502,39399871447118,69,13.8,55.2,1,,GBP
R12798062559310,RET#3308502,39399871447118,-69,-13.8,0,-1,size or fit,GBP
S12798062526542,#3308502,39399871709262,69,24.84,44.16,1,,GBP
R12798065049678,RET#3308503,32576267354190,-64,-12.8,0,-1,size or fit,GBP
S12798065049678,#3308503,32576267354190,64,12.8,51.2,1,,GBP
S12798065082446,#3308503,39399871676494,69,0,69,1,,GBP
S12798066688078,#3308507,32841374924878,64,13,51,1,,GBP
S12798066753614,#3308507,32841360703566,64,13,51,1,,GBP
S12798066720846,#3308507,32841360441422,64,13,51,1,,GBP
S12798076190798,#3308519,40230420906062,69,24.84,44.16,1,,GBP
S12798076158030,#3308519,39399871447118,69,24.84,44.16,1,,GBP
S12798076223566,#3308519,39399871709262,69,13.79,55.21,1,,GBP
S12798088904782,#3308531,40245471117390,69,0,69,1,,GBP
S12798093525070,#3308536,32841360670798,64,10,54,1,,GBP
S12798093459534,#3308536,32715198267470,84,16.8,67.2,1,,GBP
S12798093426766,#3308536,40051634864206,39,7.8,31.2,1,,GBP
S12798093492302,#3308536,39668539195470,39,6,33,1,,GBP
S12798098276430,#3308541,39399872299086,69,0,69,1,,GBP
S12798105190478,#3308545,39399871447118,69,10,59,1,,GBP
S12798105223246,#3308545,39399871709262,69,10,59,1,,GBP
S12798107418702,#3308547,28587503648846,89,0,89,1,,GBP
S12798110662734,#3308550,32841360703566,64,12.79,51.21,1,,GBP
S12798112333902,#3308553,28619227889742,84,0,84,1,,GBP
S12798122524750,#3308564,39926153052238,69,0,69,1,,GBP
S12798122491982,#3308564,40106359029838,69,13.8,55.2,1,,GBP
S12798124392526,#3308567,40245471150158,69,0,69,1,,GBP
S12798126358606,#3308569,39399871643726,69,0,69,1,,GBP
S12798144151630,#3308584,39399871709262,69,0,69,1,,GBP
S12798155227214,#3308599,32893674553422,64,12.8,51.2,1,,GBP
S12798155292750,#3308599,32841374990414,64,10,54,1,,GBP
S12798155194446,#3308599,40131542122574,99,19.8,79.2,1,,GBP
S12798155259982,#3308599,40106359193678,69,10,59,1,,GBP
S12798156079182,#3308600,31563605606478,84,23.52,60.48,1,,GBP
S12798156111950,#3308600,32715198365774,84,8.39,75.61,1,,GBP
S12798160011342,#3308609,40245471150158,69,0,69,1,,GBP
S12798162632782,#3308615,39474849251406,109,21.8,87.2,1,,GBP
S12798162665550,#3308615,40218374701134,149,0,149,1,,GBP
S12798164369486,#3308619,39399871643726,69,0,69,1,,GBP
S12798164336718,#3308619,39399871381582,69,13.8,55.2,1,,GBP
S12798164697166,#3308620,39926153085006,69,13.8,55.2,1,,GBP
S12798164729934,#3308620,39399871742030,69,0,69,1,,GBP
R12798168760398,RET#3308625,39399871774798,-69,0,0,-1,size or fit,GBP
R12798168727630,RET#3308625,40106359193678,-69,-13.8,0,-1,size or fit,GBP
S12798170955854,#3308628,39940333502542,129,25.8,103.2,1,,GBP
S12798170988622,#3308628,39940333764686,129,0,129,1,,GBP
S12798178984014,#3308633,39399871774798,69,0,69,1,,GBP
S12798180524110,#3308634,40106359029838,69,0,69,1,,GBP
S12798182588494,#3308635,40245470462030,129,0,129,1,,GBP
S12798182555726,#3308635,40245470724174,129,25.8,103.2,1,,GBP
S12798185865294,#3308642,28538965327950,84,0,84,1,,GBP
S12798187372622,#3308644,32576267518030,64,0,64,1,,GBP
S12798198120526,#3308656,31872561283150,79,0,79,1,,GBP
S12798200971342,#3308659,40230420840526,69,24.84,44.16,1,,GBP
S12798201004110,#3308659,39399871676494,69,13.79,55.21,1,,GBP
S12798206115918,#3308662,39399872233550,69,24.84,44.16,1,,GBP
S12798206148686,#3308662,39399871709262,69,13.79,55.21,1,,GBP
S12798206640206,#3308663,31677168287822,89,0,89,1,,GBP
S12798206738510,#3308664,39399872036942,69,13.8,55.2,1,,GBP
S12798206771278,#3308664,39399871774798,69,0,69,1,,GBP
S12798209982542,#3308667,39399871971406,69,0,69,1,,GBP
S12798209949774,#3308667,39399872200782,69,13.8,55.2,1,,GBP
S12798213259342,#3308673,39399871774798,69,6.9,62.1,1,,GBP
S12798227873870,#3308684,32576267321422,64,0,64,1,,GBP
S12798230102094,#3308688,39926152888398,69,0,69,1,,GBP
S12798230069326,#3308688,39508945862734,128,25.6,102.4,2,,GBP
S12798233313358,#3308692,32576267354190,64,0,64,1,,GBP
S12798234918990,#3308696,39926153052238,69,24.84,44.16,1,,GBP
S12798234951758,#3308696,40230420873294,69,13.79,55.21,1,,GBP
S12798234886222,#3308696,39399871447118,69,24.84,44.16,1,,GBP
S12798235639886,#3308701,39399871676494,138,13.8,124.2,2,,GBP
S12798239113294,#3308706,32576267452494,64,13,51,1,,GBP
S12798239178830,#3308706,40106358898766,69,14,55,1,,GBP
S12798239146062,#3308706,32841374859342,64,13,51,1,,GBP
S12798248157262,#3308715,39399871676494,69,13.8,55.2,1,,GBP
S12798248190030,#3308715,39399871709262,69,0,69,1,,GBP
S12798248714318,#3308716,39541981446222,99,0,99,1,,GBP
S12798259298382,#3308726,39399871381582,69,0,69,1,,GBP
S12798260838478,#3308729,32715197743182,84,13,71,1,,GBP
S12798260805710,#3308729,39337885630542,99,15,84,1,,GBP
S12798263132238,#3308733,39399871742030,69,13.8,55.2,1,,GBP
S12798263165006,#3308733,39399871479886,69,0,69,1,,GBP
S12798270931022,#3308738,32576267583566,64,12.8,51.2,1,,GBP
S12798270963790,#3308738,31975518502990,84,16.8,67.2,1,,GBP
S12798270996558,#3308738,31975519060046,84,0,84,1,,GBP
S12798271127630,#3308739,40399675359310,69,0,69,1,,GBP
S12798273617998,#3308744,40230420938830,69,0,69,1,,GBP
S12798277681230,#3308751,39399871971406,69,0,69,1,,GBP
S12798277648462,#3308751,40399675293774,69,13.8,55.2,1,,GBP
R12798280564814,RET#3308756,39399871774798,-69,0,0,-1,size or fit,GBP
S12798280564814,#3308756,39399871774798,69,0,69,1,,GBP
S12798284857422,#3308759,40245470658638,129,0,129,1,,GBP
S12798290001998,#3308765,29426777882702,89,0,89,1,,GBP
S12798297407566,#3308773,28587503583310,89,0,89,1,,GBP
S12798310350926,#3308783,39399871709262,69,0,69,1,,GBP
S12798310907982,#3308785,39399871479886,69,17,52,1,,GBP
S12798310940750,#3308785,39668497678414,39,10,29,1,,GBP
S12798310875214,#3308785,32715198333006,84,21,63,1,,GBP
S12798310973518,#3308785,28587503485006,89,22,67,1,,GBP
S12798315036750,#3308795,39926153052238,69,0,69,1,,GBP
S12798317756494,#3308799,39926153052238,69,0,69,1,,GBP
S12798319067214,#3308805,39399871742030,69,13.8,55.2,1,,GBP
S12798319099982,#3308805,39399872004174,69,0,69,1,,GBP
S12798321524814,#3308809,39399871676494,69,0,69,1,,GBP
S12798323687502,#3308813,40200690892878,34,6.8,27.2,1,,GBP
S12798323654734,#3308813,39399871676494,69,0,69,1,,GBP
S12798324736078,#3308816,40409332482126,84,16.79,67.21,1,,GBP
S12798331420750,#3308829,39399871643726,138,13.8,124.2,2,,GBP
S12798334795854,#3308833,31872561250382,79,7.89,71.11,1,,GBP
S12798339678286,#3308839,31872561250382,79,0,79,1,,GBP
S12798342135886,#3308843,39399871676494,69,0,69,1,,GBP
S12798346395726,#3308849,39399871676494,69,6.9,62.1,1,,GBP
S12798348755022,#3308851,39422054236238,129,52,77,1,,GBP
S12798348787790,#3308851,39422053417038,129,52,77,1,,GBP
S12798349246542,#3308854,32576267321422,64,0,64,1,,GBP
S12798349541454,#3308855,39991315267662,84,0,84,1,,GBP
S12798353670222,#3308860,40110634008654,39,14.04,24.96,1,,GBP
S12798353735758,#3308860,39399871742030,69,13.8,55.2,1,,GBP
S12798353637454,#3308860,40230424936526,39,14.04,24.96,1,,GBP
S12798353702990,#3308860,40110633746510,39,14.04,24.96,1,,GBP
S12798353604686,#3308860,39399871479886,69,24.84,44.16,1,,GBP
S12798367498318,#3308878,39926153117774,138,13.8,124.2,2,,GBP
S12798371659854,#3308882,39399871676494,69,10,59,1,,GBP
R12798371659854,RET#3308882,39399871676494,-69,-10,0,-1,size or fit,GBP
S12798371692622,#3308882,32841360408654,64,10,54,1,,GBP
S12798374576206,#3308884,39399871676494,69,0,69,1,,GBP
S12798376083534,#3308887,28619228119118,84,0,84,1,,GBP
S12798381523022,#3308889,40230420873294,69,13.8,55.2,1,,GBP
S12798381555790,#3308889,39399871447118,69,0,69,1,,GBP
S12798389485646,#3308902,39399871709262,69,0,69,1,,GBP
S12798391255118,#3308906,39399871742030,69,0,69,1,,GBP
S12798396563534,#3308911,40070730481742,64,0,64,1,,GBP
S12798398496846,#3308916,39399871676494,69,0,69,1,,GBP
S12798399709262,#3308918,39509196013646,64,12.8,51.2,1,,GBP
S12798399742030,#3308918,32576267288654,64,0,64,1,,GBP
S12798403149902,#3308921,39399871676494,69,0,69,1,,GBP
S12798403248206,#3308922,32841360474190,64,13,51,1,,GBP
S12798403280974,#3308922,39399871742030,69,14,55,1,,GBP
S12798403215438,#3308922,32576267321422,64,13,51,1,,GBP
S12798405345358,#3308925,32645808783438,84,0,84,1,,GBP
S12798407114830,#3308926,40106359029838,69,0,69,1,,GBP
S12798407409742,#3308928,39926152888398,69,13.8,55.2,1,,GBP
S12798407442510,#3308928,39399871676494,69,0,69,1,,GBP
S12798408622158,#3308930,39991315300430,84,0,84,1,,GBP
S12798410883150,#3308931,40106359029838,69,0,69,1,,GBP
S12798412619854,#3308935,39399871676494,138,13.8,124.2,2,,GBP
S12798414422094,#3308939,39399871971406,69,13.8,55.2,1,,GBP
S12798414454862,#3308939,32841360441422,64,23.04,40.96,1,,GBP
S12798424907854,#3308954,40106359029838,69,0,69,1,,GBP
S12798427725902,#3308958,40051635159118,39,7.8,31.2,1,,GBP
S12798427758670,#3308958,40051635421262,78,7.8,70.2,2,,GBP
S12798432706638,#3308962,39508945862734,128,12.8,115.2,2,,GBP
S12798438015054,#3308970,39926153085006,69,13.8,55.2,1,,GBP
S12798438047822,#3308970,39399871742030,69,0,69,1,,GBP
S12798439424078,#3308973,31872561217614,79,28.44,50.56,1,,GBP
S12798439456846,#3308973,39337886187598,99,35.64,63.36,1,,GBP
S12798439489614,#3308973,39337885892686,99,19.79,79.21,1,,GBP
S12798446010446,#3308986,39541981118542,198,0,198,2,,GBP
S12798448861262,#3308988,40200690991182,34,6.8,27.2,1,,GBP
S12798448894030,#3308988,40200690729038,34,0,34,1,,GBP
S12798449877070,#3308990,39399871742030,69,0,69,1,,GBP
S12798452105294,#3308995,39991315267662,84,8.39,75.61,1,,GBP
S12798452170830,#3308996,40245471346766,69,0,69,1,,GBP
S12798453940302,#3309000,40128461537358,79,0,79,1,,GBP
S12798458462286,#3309004,29426760384590,84,0,84,1,,GBP
S12798459052110,#3309005,32576267550798,64,0,64,1,,GBP
S12798459019342,#3309005,32576267288654,64,12.8,51.2,1,,GBP
S12798458986574,#3309005,39668514259022,39,7.8,31.2,1,,GBP
S12798458953806,#3309005,39668494401614,39,7.8,31.2,1,,GBP
S12798460526670,#3309009,39399871676494,69,0,69,1,,GBP
S12798467145806,#3309020,39399871676494,69,0,69,1,,GBP
S12798472486990,#3309027,40230420873294,69,0,69,1,,GBP
S12798472454222,#3309027,39399871447118,69,13.8,55.2,1,,GBP
S12798473961550,#3309030,39926153052238,69,13.8,55.2,1,,GBP
S12798473994318,#3309030,39399871447118,69,0,69,1,,GBP
S12798474780750,#3309032,39399871676494,69,0,69,1,,GBP
R12798474944590,RET#3309033,40290377367630,-89,0,0,-1,too tight or too loose,GBP
S12798474944590,#3309033,40290377367630,89,0,89,1,,GBP
S12798476419150,#3309037,28587503616078,89,0,89,1,,GBP
S12798477369422,#3309039,39399871709262,69,0,69,1,,GBP
S12798477697102,#3309042,40106358997070,69,0,69,1,,GBP
S12798477762638,#3309043,39399871545422,69,0,69,1,,GBP
S12798482284622,#3309050,39991315071054,84,30.24,53.76,1,,GBP
S12798482317390,#3309050,39434150641742,198,55.43,142.57,2,,GBP
S12798490738766,#3309060,39399871512654,69,0,69,1,,GBP
S12798490705998,#3309060,39926153117774,69,13.8,55.2,1,,GBP
S12798491623502,#3309065,39399871381582,69,10,59,1,,GBP
S12798491590734,#3309065,40230420807758,69,10,59,1,,GBP
S12798491820110,#3309067,31872561217614,79,0,79,1,,GBP
S12798494638158,#3309070,32841360408654,64,12.79,51.21,1,,GBP
S12798494605390,#3309070,32841360670798,64,23.04,40.96,1,,GBP
S12798497914958,#3309074,32841360670798,64,0,64,1,,GBP
S12798498799694,#3309075,40245471150158,69,13.79,55.21,1,,GBP
S12798504206414,#3309078,32841360474190,64,12.8,51.2,1,,GBP
S12798504173646,#3309078,39399871742030,69,0,69,1,,GBP
S12798504435790,#3309079,39399871479886,69,0,69,1,,GBP
S12798534778958,#3309085,39399871774798,69,0,69,1,,GBP
S12798595792974,#3309097,40106359029838,69,0,69,1,,GBP
S12798608801870,#3309100,39399871676494,69,0,69,1,,GBP
S12798608769102,#3309100,39399871414350,69,13.8,55.2,1,,GBP
S12798619353166,#3309103,40106359128142,69,0,69,1,,GBP
S12798620532814,#3309104,39399871742030,69,0,69,1,,GBP
S12798626857038,#3309107,40106359128142,69,0,69,1,,GBP
S12798639276110,#3309118,39867951448142,64,0,64,1,,GBP
S12798639308878,#3309118,39508945928270,64,0,64,1,,GBP
S12798640160846,#3309120,39399871447118,69,0,69,1,,GBP
S12798640128078,#3309120,32576267321422,64,12.8,51.2,1,,GBP
S12798641340494,#3309121,39399872200782,69,0,69,1,,GBP
S12798643830862,#3309123,40070730514510,64,0,64,1,,GBP
S12798648877134,#3309125,32576267616334,64,0,64,1,,GBP
S12798649991246,#3309127,32576267321422,64,12.8,51.2,1,,GBP
S12798650024014,#3309127,40245471412302,69,0,69,1,,GBP
S12798649958478,#3309127,32841360736334,64,12.8,51.2,1,,GBP
S12798683054158,#3309147,39399871479886,69,0,69,1,,GBP
S12798685577294,#3309150,40051634896974,156,43.43,112.57,4,,GBP
S12798685610062,#3309150,40051635159118,312,93.46,218.54,8,,GBP
S12798687281230,#3309151,39399871414350,69,0,69,1,,GBP
S12798690525262,#3309152,39399871709262,69,0,69,1,,GBP
S12798690820174,#3309153,39399871381582,69,0,69,1,,GBP
S12798701994062,#3309164,39530801070158,84,28,56,1,,GBP
S12798702059598,#3309164,28538965360718,168,41.98,126.02,2,,GBP
S12798702026830,#3309164,28538965164110,168,55.99,112.01,2,,GBP
S12798703501390,#3309167,39399871447118,69,0,69,1,,GBP
S12798713888846,#3309177,32576267616334,64,0,64,1,,GBP
S12798714740814,#3309178,39399871447118,69,0,69,1,,GBP
S12798718509134,#3309182,28587503419470,89,0,89,1,,GBP
S12798718476366,#3309182,31563600199758,84,16.8,67.2,1,,GBP
S12798723162190,#3309185,40154584907854,356,113.4,242.6,4,,GBP
S12798730371150,#3309190,40106359128142,69,0,69,1,,GBP
S12798734139470,#3309195,40154584645710,356,113.4,242.6,4,,GBP
S12798734303310,#3309197,39399871479886,69,13.8,55.2,1,,GBP
S12798734336078,#3309197,39399871742030,69,0,69,1,,GBP
S12798735843406,#3309199,31563605606478,84,0,84,1,,GBP
S12798741577806,#3309202,32893671473230,64,12.8,51.2,1,,GBP
S12798741610574,#3309202,39509196013646,64,0,64,1,,GBP
S12798744395854,#3309205,40230424870990,39,0,39,1,,GBP
S12798744363086,#3309205,40399730081870,39,7.8,31.2,1,,GBP
S12798744330318,#3309205,40244728660046,39,7.8,31.2,1,,GBP
S12798745149518,#3309206,39509054652494,168,76.8,91.2,2,,GBP
S12798751309902,#3309214,39509054652494,168,76.8,91.2,2,,GBP
S12798758486094,#3309221,28538965327950,84,8.4,75.6,1,,GBP
S12798759829582,#3309222,32576267255886,64,0,64,1,,GBP
S12798759796814,#3309222,32576267518030,64,12.8,51.2,1,,GBP
S12798763597902,#3309228,39541981642830,99,0,99,1,,GBP
S12798780833870,#3309244,32841374924878,64,23.04,40.96,1,,GBP
S12798780801102,#3309244,39926153052238,69,13.8,55.2,1,,GBP
S12798780768334,#3309244,40399675293774,69,24.84,44.16,1,,GBP
S12798780866638,#3309244,39867951448142,64,23.03,40.97,1,,GBP
S12798785224782,#3309247,40245470429262,129,0,129,1,,GBP
S12798788370510,#3309248,39399871479886,69,13.8,55.2,1,,GBP
S12798788403278,#3309248,39399871742030,69,0,69,1,,GBP
S12798794432590,#3309251,39399871381582,69,0,69,1,,GBP
S12798797185102,#3309254,39399871709262,69,0,69,1,,GBP
S12798797152334,#3309254,40399675293774,69,13.8,55.2,1,,GBP
S12798810325070,#3309265,32576267288654,64,0,64,1,,GBP
R12798819401806,RET#3309273,40106359029838,-69,-13.8,0,-1,ordered incorrectly or too many,GBP
R12798819434574,RET#3309273,40230420873294,-69,0,0,-1,ordered incorrectly or too many,GBP
S12798830837838,#3309282,40287343575118,89,0,89,1,,GBP
S12798834540622,#3309289,40154584383566,89,0,89,1,,GBP
S12798834573390,#3309289,32715198267470,84,16.8,67.2,1,,GBP
S12798837162062,#3309291,40266536845390,99,0,99,1,,GBP
S12798840930382,#3309295,39399871742030,69,13.8,55.2,1,,GBP
S12798840864846,#3309295,32645809143886,84,0,84,1,,GBP
S12798840897614,#3309295,32576267321422,64,12.8,51.2,1,,GBP
S12798845485134,#3309303,39399872200782,69,10,59,1,,GBP
S12798845452366,#3309303,39399871938638,69,10,59,1,,GBP
S12798845648974,#3309304,39668538409038,39,6,33,1,,GBP
S12798845616206,#3309304,32841360638030,64,10,54,1,,GBP
S12798849941582,#3309312,32576267386958,64,0,64,1,,GBP
S12798857576526,#3309320,39399871676494,69,13.8,55.2,1,,GBP
S12798857609294,#3309320,40230420840526,69,0,69,1,,GBP
S12798860918862,#3309323,32893670522958,64,6.39,57.61,1,,GBP
S12798866948174,#3309328,39337885925454,198,79.8,118.2,2,,GBP
S12798874452046,#3309339,39399871381582,69,0,69,1,,GBP
S12798874419278,#3309339,39399871643726,69,13.8,55.2,1,,GBP
S12798874845262,#3309340,39399871447118,69,0,69,1,,GBP
S12798877007950,#3309343,39337885925454,198,79.8,118.2,2,,GBP
S12798878449742,#3309346,40245471182926,69,0,69,1,,GBP
S12798878416974,#3309346,40245471445070,69,13.8,55.2,1,,GBP
S12798883725390,#3309353,39337885925454,198,79.8,118.2,2,,GBP
S12798884151374,#3309354,32576267649102,64,0,64,1,,GBP
S12798890704974,#3309366,39337886220366,297,99.6,197.4,3,,GBP
S12798892245070,#3309367,39926153281614,69,13.8,55.2,1,,GBP
S12798892277838,#3309367,40230420971598,69,13.8,55.2,1,,GBP
S12798892310606,#3309367,40106359423054,69,0,69,1,,GBP
S12798895423566,#3309372,39399872299086,69,13.8,55.2,1,,GBP
S12798895456334,#3309372,39399871774798,69,0,69,1,,GBP
S12798896930894,#3309375,39399871381582,69,0,69,1,,GBP
S12798901223502,#3309383,39337886220366,297,99.6,197.4,3,,GBP
S12798903222350,#3309386,39926152888398,69,10,59,1,,GBP
S12798903255118,#3309386,39399871676494,69,10,59,1,,GBP
S12798907252814,#3309390,39940333764686,129,26.94,102.06,1,,GBP
S12798907285582,#3309390,39614897553486,198,72.66,125.34,2,,GBP
S12798909874254,#3309397,40230420873294,69,0,69,1,,GBP
S12798910136398,#3309398,32826539868238,84,0,84,1,,GBP
S12798910103630,#3309398,32576267288654,64,12.8,51.2,1,,GBP
S12798914658382,#3309406,39399871709262,69,13.8,55.2,1,,GBP
S12798914691150,#3309406,39399871447118,69,0,69,1,,GBP
S12798915412046,#3309407,39509196013646,64,0,64,1,,GBP
S12798922457166,#3309409,40244728889422,39,7.8,31.2,1,,GBP
S12798922489934,#3309409,40244728627278,39,7.8,31.2,1,,GBP
S12798922555470,#3309409,40245471084622,69,0,69,1,,GBP
S12798922522702,#3309409,40245471346766,69,13.8,55.2,1,,GBP
R12798934024270,RET#3309412,40200690925646,-34,0,0,-1,shipping issues or timing,GBP
